ts,hour,day,week,month,year,weekday
1542622304796,10,19,47,11,2018,0
1542622473796,10,19,47,11,2018,0
1542622623796,10,19,47,11,2018,0
1542622800796,10,19,47,11,2018,0
1542623031796,10,19,47,11,2018,0
1542623368796,10,19,47,11,2018,0
1542623587796,10,19,47,11,2018,0
1542623811796,10,19,47,11,2018,0
1542623908796,10,19,47,11,2018,0
1542624142796,10,19,47,11,2018,0
1542624378796,10,19,47,11,2018,0
1542624573796,10,19,47,11,2018,0
1542624797796,10,19,47,11,2018,0
1542625082796,10,19,47,11,2018,0
1542625315796,11,19,47,11,2018,0
1542625504796,11,19,47,11,2018,0
1542625783796,11,19,47,11,2018,0
1542626026796,11,19,47,11,2018,0
1542626353796,11,19,47,11,2018,0
1542626835796,11,19,47,11,2018,0
1542627011796,11,19,47,11,2018,0
1542629885796,12,19,47,11,2018,0
1542630756796,12,19,47,11,2018,0
1542630768796,12,19,47,11,2018,0
1542631305796,12,19,47,11,2018,0
1542631587796,12,19,47,11,2018,0
1542631623796,12,19,47,11,2018,0
1542631800796,12,19,47,11,2018,0
1542633018796,13,19,47,11,2018,0
1542633072796,13,19,47,11,2018,0
1542633259796,13,19,47,11,2018,0
1542633561796,13,19,47,11,2018,0
1542633562796,13,19,47,11,2018,0
1542633598796,13,19,47,11,2018,0
1542634469796,13,19,47,11,2018,0
1542635115796,13,19,47,11,2018,0
1542635375796,13,19,47,11,2018,0
1542635407796,13,19,47,11,2018,0
1542635420796,13,19,47,11,2018,0
1542635734796,13,19,47,11,2018,0
1542635850796,13,19,47,11,2018,0
1542635892796,13,19,47,11,2018,0
1542635923796,13,19,47,11,2018,0
1542636358796,14,19,47,11,2018,0
1542636560796,14,19,47,11,2018,0
1542636946796,14,19,47,11,2018,0
1542637179796,14,19,47,11,2018,0
1542639633796,15,19,47,11,2018,0
1542639836796,15,19,47,11,2018,0
1542639993796,15,19,47,11,2018,0
1542640186796,15,19,47,11,2018,0
1542640443796,15,19,47,11,2018,0
1542641080796,15,19,47,11,2018,0
1542641167796,15,19,47,11,2018,0
1542641197796,15,19,47,11,2018,0
1542641431796,15,19,47,11,2018,0
1542641437796,15,19,47,11,2018,0
1542641638796,15,19,47,11,2018,0
1542641764796,15,19,47,11,2018,0
1542641826796,15,19,47,11,2018,0
1542641918796,15,19,47,11,2018,0
1542641919796,15,19,47,11,2018,0
1542642017796,15,19,47,11,2018,0
1542642234796,15,19,47,11,2018,0
1542642375796,15,19,47,11,2018,0
1542642445796,15,19,47,11,2018,0
1542642650796,15,19,47,11,2018,0
1542642909796,15,19,47,11,2018,0
1542643049796,15,19,47,11,2018,0
1542643101796,15,19,47,11,2018,0
1542643286796,16,19,47,11,2018,0
1542643307796,16,19,47,11,2018,0
1542643511796,16,19,47,11,2018,0
1542643534796,16,19,47,11,2018,0
1542643703796,16,19,47,11,2018,0
1542643865796,16,19,47,11,2018,0
1542644100796,16,19,47,11,2018,0
1542644415796,16,19,47,11,2018,0
1542644542796,16,19,47,11,2018,0
1542644796796,16,19,47,11,2018,0
1542644986796,16,19,47,11,2018,0
1542645196796,16,19,47,11,2018,0
1542645513796,16,19,47,11,2018,0
1542645735796,16,19,47,11,2018,0
1542645780796,16,19,47,11,2018,0
1542645946796,16,19,47,11,2018,0
1542649275796,17,19,47,11,2018,0
1542649311796,17,19,47,11,2018,0
1542649466796,17,19,47,11,2018,0
1542649784796,17,19,47,11,2018,0
1542649785796,17,19,47,11,2018,0
1542649927796,17,19,47,11,2018,0
1542651604796,18,19,47,11,2018,0
1542652961796,18,19,47,11,2018,0
1542653162796,18,19,47,11,2018,0
1542653326796,18,19,47,11,2018,0
1542653647796,18,19,47,11,2018,0
1542653700796,18,19,47,11,2018,0
1542653701796,18,19,47,11,2018,0
1542653715796,18,19,47,11,2018,0
1542653719796,18,19,47,11,2018,0
1542653732796,18,19,47,11,2018,0
1542653752796,18,19,47,11,2018,0
1542653888796,18,19,47,11,2018,0
1542653958796,18,19,47,11,2018,0
1542654177796,19,19,47,11,2018,0
1542657135796,19,19,47,11,2018,0
1542660040796,20,19,47,11,2018,0
1542660241796,20,19,47,11,2018,0
1542660504796,20,19,47,11,2018,0
1542660766796,20,19,47,11,2018,0
1542660978796,20,19,47,11,2018,0
1542660987796,20,19,47,11,2018,0
1542661263796,21,19,47,11,2018,0
1542661267796,21,19,47,11,2018,0
1542661361796,21,19,47,11,2018,0
1542661419796,21,19,47,11,2018,0
1542661607796,21,19,47,11,2018,0
1542661609796,21,19,47,11,2018,0
1542661831796,21,19,47,11,2018,0
1542661852796,21,19,47,11,2018,0
1542662013796,21,19,47,11,2018,0
1542662058796,21,19,47,11,2018,0
1542662259796,21,19,47,11,2018,0
1542662264796,21,19,47,11,2018,0
1542662390796,21,19,47,11,2018,0
1542663711796,21,19,47,11,2018,0
1542663834796,21,19,47,11,2018,0
1542663899796,21,19,47,11,2018,0
1542663919796,21,19,47,11,2018,0
1542664133796,21,19,47,11,2018,0
1542664383796,21,19,47,11,2018,0
1542664584796,21,19,47,11,2018,0
1542664655796,21,19,47,11,2018,0
1542665005796,22,19,47,11,2018,0
1542665216796,22,19,47,11,2018,0
1542665488796,22,19,47,11,2018,0
1542665768796,22,19,47,11,2018,0
1542665984796,22,19,47,11,2018,0
1542666230796,22,19,47,11,2018,0
1542666460796,22,19,47,11,2018,0
1542666522796,22,19,47,11,2018,0
1542666785796,22,19,47,11,2018,0
1542666830796,22,19,47,11,2018,0
1542666949796,22,19,47,11,2018,0
1542667178796,22,19,47,11,2018,0
1542667366796,22,19,47,11,2018,0
1542667595796,22,19,47,11,2018,0
1542667807796,22,19,47,11,2018,0
1542668024796,22,19,47,11,2018,0
1542668233796,22,19,47,11,2018,0
1542668616796,23,19,47,11,2018,0
1542668802796,23,19,47,11,2018,0
1542668922796,23,19,47,11,2018,0
1542669098796,23,19,47,11,2018,0
1542669404796,23,19,47,11,2018,0
1542669621796,23,19,47,11,2018,0
1542669735796,23,19,47,11,2018,0
1542669772796,23,19,47,11,2018,0
1542669825796,23,19,47,11,2018,0
1542670010796,23,19,47,11,2018,0
1542670202796,23,19,47,11,2018,0
1542670421796,23,19,47,11,2018,0
1542670670796,23,19,47,11,2018,0
1542670956796,23,19,47,11,2018,0
1542671236796,23,19,47,11,2018,0
1542671456796,23,19,47,11,2018,0
1542672042796,0,20,47,11,2018,1
1542672288796,0,20,47,11,2018,1
1542672531796,0,20,47,11,2018,1
1542672801796,0,20,47,11,2018,1
1542672935796,0,20,47,11,2018,1
1542673214796,0,20,47,11,2018,1
1542673453796,0,20,47,11,2018,1
1542673602796,0,20,47,11,2018,1
1542673631796,0,20,47,11,2018,1
1542673837796,0,20,47,11,2018,1
1542673957796,0,20,47,11,2018,1
1542674156796,0,20,47,11,2018,1
1542674394796,0,20,47,11,2018,1
1542674636796,0,20,47,11,2018,1
1542674862796,0,20,47,11,2018,1
1542675101796,0,20,47,11,2018,1
1542675332796,0,20,47,11,2018,1
1542675563796,0,20,47,11,2018,1
1542675908796,1,20,47,11,2018,1
1542676105796,1,20,47,11,2018,1
1542676106796,1,20,47,11,2018,1
1542676109796,1,20,47,11,2018,1
1542676150796,1,20,47,11,2018,1
1542676381796,1,20,47,11,2018,1
1542676664796,1,20,47,11,2018,1
1542676860796,1,20,47,11,2018,1
1542677088796,1,20,47,11,2018,1
1542677357796,1,20,47,11,2018,1
1542677609796,1,20,47,11,2018,1
1542677822796,1,20,47,11,2018,1
1542677846796,1,20,47,11,2018,1
1542677914796,1,20,47,11,2018,1
1542678023796,1,20,47,11,2018,1
1542678024796,1,20,47,11,2018,1
1542678026796,1,20,47,11,2018,1
1542678027796,1,20,47,11,2018,1
1542678070796,1,20,47,11,2018,1
1542678153796,1,20,47,11,2018,1
1542678180796,1,20,47,11,2018,1
1542678185796,1,20,47,11,2018,1
1542678192796,1,20,47,11,2018,1
1542678327796,1,20,47,11,2018,1
1542678330796,1,20,47,11,2018,1
1542678407796,1,20,47,11,2018,1
1542678507796,1,20,47,11,2018,1
1542678604796,1,20,47,11,2018,1
1542678687796,1,20,47,11,2018,1
1542678730796,1,20,47,11,2018,1
1542678899796,1,20,47,11,2018,1
1542678930796,1,20,47,11,2018,1
1542679023796,1,20,47,11,2018,1
1542679082796,1,20,47,11,2018,1
1542679131796,1,20,47,11,2018,1
1542679288796,2,20,47,11,2018,1
1542679320796,2,20,47,11,2018,1
1542679513796,2,20,47,11,2018,1
1542679534796,2,20,47,11,2018,1
1542679535796,2,20,47,11,2018,1
1542679622796,2,20,47,11,2018,1
1542679623796,2,20,47,11,2018,1
1542679674796,2,20,47,11,2018,1
1542679738796,2,20,47,11,2018,1
1542680105796,2,20,47,11,2018,1
1542680132796,2,20,47,11,2018,1
1542680352796,2,20,47,11,2018,1
1542680359796,2,20,47,11,2018,1
1542680595796,2,20,47,11,2018,1
1542680624796,2,20,47,11,2018,1
1542680795796,2,20,47,11,2018,1
1542681004796,2,20,47,11,2018,1
1542681022796,2,20,47,11,2018,1
1542681244796,2,20,47,11,2018,1
1542681323796,2,20,47,11,2018,1
1542681407796,2,20,47,11,2018,1
1542681562796,2,20,47,11,2018,1
1542681731796,2,20,47,11,2018,1
1542682027796,2,20,47,11,2018,1
1542682500796,2,20,47,11,2018,1
1542682712796,2,20,47,11,2018,1
1542682800796,3,20,47,11,2018,1
1542682939796,3,20,47,11,2018,1
1542683156796,3,20,47,11,2018,1
1542687458796,4,20,47,11,2018,1
1542687743796,4,20,47,11,2018,1
1542687999796,4,20,47,11,2018,1
1542694886796,6,20,47,11,2018,1
1542695016796,6,20,47,11,2018,1
1542695032796,6,20,47,11,2018,1
1542695394796,6,20,47,11,2018,1
1542695612796,6,20,47,11,2018,1
1542695887796,6,20,47,11,2018,1
1542695909796,6,20,47,11,2018,1
1542696138796,6,20,47,11,2018,1
1542696380796,6,20,47,11,2018,1
1542696434796,6,20,47,11,2018,1
1542696552796,6,20,47,11,2018,1
1542696808796,6,20,47,11,2018,1
1542697041796,6,20,47,11,2018,1
1542697273796,7,20,47,11,2018,1
1542697553796,7,20,47,11,2018,1
1542697874796,7,20,47,11,2018,1
1542698020796,7,20,47,11,2018,1
1542698285796,7,20,47,11,2018,1
1542698514796,7,20,47,11,2018,1
1542698706796,7,20,47,11,2018,1
1542698907796,7,20,47,11,2018,1
1542698989796,7,20,47,11,2018,1
1542699157796,7,20,47,11,2018,1
1542699468796,7,20,47,11,2018,1
1542699724796,7,20,47,11,2018,1
1542699938796,7,20,47,11,2018,1
1542700174796,7,20,47,11,2018,1
1542700442796,7,20,47,11,2018,1
1542700659796,7,20,47,11,2018,1
1542700944796,8,20,47,11,2018,1
1542701038796,8,20,47,11,2018,1
1542701130796,8,20,47,11,2018,1
1542701267796,8,20,47,11,2018,1
1542701273796,8,20,47,11,2018,1
1542701299796,8,20,47,11,2018,1
1542701428796,8,20,47,11,2018,1
1542701474796,8,20,47,11,2018,1
1542701671796,8,20,47,11,2018,1
1542701693796,8,20,47,11,2018,1
1542702051796,8,20,47,11,2018,1
1542702289796,8,20,47,11,2018,1
1542702518796,8,20,47,11,2018,1
1542702714796,8,20,47,11,2018,1
1542702972796,8,20,47,11,2018,1
1542703358796,8,20,47,11,2018,1
1542703837796,8,20,47,11,2018,1
1542704016796,8,20,47,11,2018,1
1542704240796,8,20,47,11,2018,1
1542704459796,9,20,47,11,2018,1
1542704885796,9,20,47,11,2018,1
1542705110796,9,20,47,11,2018,1
1542705370796,9,20,47,11,2018,1
1542705618796,9,20,47,11,2018,1
1542705717796,9,20,47,11,2018,1
1542705953796,9,20,47,11,2018,1
1542706197796,9,20,47,11,2018,1
1542706405796,9,20,47,11,2018,1
1542706623796,9,20,47,11,2018,1
1542706832796,9,20,47,11,2018,1
1542707081796,9,20,47,11,2018,1
1542707320796,9,20,47,11,2018,1
1542707570796,9,20,47,11,2018,1
1542707978796,9,20,47,11,2018,1
1542708257796,10,20,47,11,2018,1
1542708529796,10,20,47,11,2018,1
1542708786796,10,20,47,11,2018,1
1542708885796,10,20,47,11,2018,1
1542708980796,10,20,47,11,2018,1
1542709070796,10,20,47,11,2018,1
1542709236796,10,20,47,11,2018,1
1542709269796,10,20,47,11,2018,1
1542709455796,10,20,47,11,2018,1
1542709870796,10,20,47,11,2018,1
1542711597796,10,20,47,11,2018,1
1542711660796,11,20,47,11,2018,1
1542711839796,11,20,47,11,2018,1
1542711960796,11,20,47,11,2018,1
1542711964796,11,20,47,11,2018,1
1542712146796,11,20,47,11,2018,1
1542712387796,11,20,47,11,2018,1
1542712514796,11,20,47,11,2018,1
1542712645796,11,20,47,11,2018,1
1542712831796,11,20,47,11,2018,1
1542713252796,11,20,47,11,2018,1
1542713547796,11,20,47,11,2018,1
1542713847796,11,20,47,11,2018,1
1542714199796,11,20,47,11,2018,1
1542714413796,11,20,47,11,2018,1
1542714436796,11,20,47,11,2018,1
1542714604796,11,20,47,11,2018,1
1542715572796,12,20,47,11,2018,1
1542718095796,12,20,47,11,2018,1
1542718322796,12,20,47,11,2018,1
1542718561796,12,20,47,11,2018,1
1542719012796,13,20,47,11,2018,1
1542719232796,13,20,47,11,2018,1
1542719242796,13,20,47,11,2018,1
1542719618796,13,20,47,11,2018,1
1542719801796,13,20,47,11,2018,1
1542720037796,13,20,47,11,2018,1
1542720295796,13,20,47,11,2018,1
1542720436796,13,20,47,11,2018,1
1542720969796,13,20,47,11,2018,1
1542721221796,13,20,47,11,2018,1
1542721339796,13,20,47,11,2018,1
1542721509796,13,20,47,11,2018,1
1542721757796,13,20,47,11,2018,1
1542722019796,13,20,47,11,2018,1
1542722069796,13,20,47,11,2018,1
1542722224796,13,20,47,11,2018,1
1542722610796,14,20,47,11,2018,1
1542722811796,14,20,47,11,2018,1
1542723100796,14,20,47,11,2018,1
1542723242796,14,20,47,11,2018,1
1542723480796,14,20,47,11,2018,1
1542723485796,14,20,47,11,2018,1
1542723488796,14,20,47,11,2018,1
1542723695796,14,20,47,11,2018,1
1542723814796,14,20,47,11,2018,1
1542724085796,14,20,47,11,2018,1
1542724247796,14,20,47,11,2018,1
1542724256796,14,20,47,11,2018,1
1542724558796,14,20,47,11,2018,1
1542724720796,14,20,47,11,2018,1
1542724808796,14,20,47,11,2018,1
1542724960796,14,20,47,11,2018,1
1542725038796,14,20,47,11,2018,1
1542725222796,14,20,47,11,2018,1
1542725277796,14,20,47,11,2018,1
1542725391796,14,20,47,11,2018,1
1542725510796,14,20,47,11,2018,1
1542725614796,14,20,47,11,2018,1
1542725734796,14,20,47,11,2018,1
1542725885796,14,20,47,11,2018,1
1542725908796,14,20,47,11,2018,1
1542726137796,15,20,47,11,2018,1
1542726231796,15,20,47,11,2018,1
1542726261796,15,20,47,11,2018,1
1542726451796,15,20,47,11,2018,1
1542726513796,15,20,47,11,2018,1
1542726714796,15,20,47,11,2018,1
1542726905796,15,20,47,11,2018,1
1542727142796,15,20,47,11,2018,1
1542727368796,15,20,47,11,2018,1
1542727576796,15,20,47,11,2018,1
1542727613796,15,20,47,11,2018,1
1542727830796,15,20,47,11,2018,1
1542728110796,15,20,47,11,2018,1
1542728407796,15,20,47,11,2018,1
1542728456796,15,20,47,11,2018,1
1542728663796,15,20,47,11,2018,1
1542728683796,15,20,47,11,2018,1
1542728885796,15,20,47,11,2018,1
1542728892796,15,20,47,11,2018,1
1542729001796,15,20,47,11,2018,1
1542729069796,15,20,47,11,2018,1
1542729197796,15,20,47,11,2018,1
1542729271796,15,20,47,11,2018,1
1542729546796,15,20,47,11,2018,1
1542729770796,16,20,47,11,2018,1
1542729999796,16,20,47,11,2018,1
1542730023796,16,20,47,11,2018,1
1542730024796,16,20,47,11,2018,1
1542730040796,16,20,47,11,2018,1
1542730076796,16,20,47,11,2018,1
1542730231796,16,20,47,11,2018,1
1542730669796,16,20,47,11,2018,1
1542730877796,16,20,47,11,2018,1
1542731055796,16,20,47,11,2018,1
1542731084796,16,20,47,11,2018,1
1542731271796,16,20,47,11,2018,1
1542731897796,16,20,47,11,2018,1
1542732730796,16,20,47,11,2018,1
1542733080796,16,20,47,11,2018,1
1542733125796,16,20,47,11,2018,1
1542734311796,17,20,47,11,2018,1
1542734601796,17,20,47,11,2018,1
1542734811796,17,20,47,11,2018,1
1542734973796,17,20,47,11,2018,1
1542735214796,17,20,47,11,2018,1
1542735267796,17,20,47,11,2018,1
1542735447796,17,20,47,11,2018,1
1542735591796,17,20,47,11,2018,1
1542735711796,17,20,47,11,2018,1
1542735781796,17,20,47,11,2018,1
1542735958796,17,20,47,11,2018,1
1542735998796,17,20,47,11,2018,1
1542736210796,17,20,47,11,2018,1
1542736227796,17,20,47,11,2018,1
1542736397796,17,20,47,11,2018,1
1542736599796,17,20,47,11,2018,1
1542736893796,18,20,47,11,2018,1
1542736908796,18,20,47,11,2018,1
1542737063796,18,20,47,11,2018,1
1542737077796,18,20,47,11,2018,1
1542737168796,18,20,47,11,2018,1
1542737490796,18,20,47,11,2018,1
1542737726796,18,20,47,11,2018,1
1542738021796,18,20,47,11,2018,1
1542738313796,18,20,47,11,2018,1
1542738576796,18,20,47,11,2018,1
1542738829796,18,20,47,11,2018,1
1542739046796,18,20,47,11,2018,1
1542739319796,18,20,47,11,2018,1
1542739447796,18,20,47,11,2018,1
1542739448796,18,20,47,11,2018,1
1542740365796,18,20,47,11,2018,1
1542740755796,19,20,47,11,2018,1
1542741046796,19,20,47,11,2018,1
1542741330796,19,20,47,11,2018,1
1542741428796,19,20,47,11,2018,1
1542741538796,19,20,47,11,2018,1
1542741570796,19,20,47,11,2018,1
1542741776796,19,20,47,11,2018,1
1542741860796,19,20,47,11,2018,1
1542741931796,19,20,47,11,2018,1
1542742164796,19,20,47,11,2018,1
1542742247796,19,20,47,11,2018,1
1542742282796,19,20,47,11,2018,1
1542742287796,19,20,47,11,2018,1
1542742370796,19,20,47,11,2018,1
1542742641796,19,20,47,11,2018,1
1542742659796,19,20,47,11,2018,1
1542742808796,19,20,47,11,2018,1
1542742881796,19,20,47,11,2018,1
1542742898796,19,20,47,11,2018,1
1542742933796,19,20,47,11,2018,1
1542743003796,19,20,47,11,2018,1
1542743161796,19,20,47,11,2018,1
1542743348796,19,20,47,11,2018,1
1542743441796,19,20,47,11,2018,1
1542743450796,19,20,47,11,2018,1
1542743774796,19,20,47,11,2018,1
1542743971796,19,20,47,11,2018,1
1542744223796,20,20,47,11,2018,1
1542744413796,20,20,47,11,2018,1
1542744544796,20,20,47,11,2018,1
1542744644796,20,20,47,11,2018,1
1542744929796,20,20,47,11,2018,1
1542745040796,20,20,47,11,2018,1
1542745164796,20,20,47,11,2018,1
1542745253796,20,20,47,11,2018,1
1542745351796,20,20,47,11,2018,1
1542745509796,20,20,47,11,2018,1
1542745612796,20,20,47,11,2018,1
1542745716796,20,20,47,11,2018,1
1542745934796,20,20,47,11,2018,1
1542746008796,20,20,47,11,2018,1
1542746223796,20,20,47,11,2018,1
1542746247796,20,20,47,11,2018,1
1542746530796,20,20,47,11,2018,1
1542746687796,20,20,47,11,2018,1
1542746798796,20,20,47,11,2018,1
1542746930796,20,20,47,11,2018,1
1542747053796,20,20,47,11,2018,1
1542747185796,20,20,47,11,2018,1
1542747287796,20,20,47,11,2018,1
1542747434796,20,20,47,11,2018,1
1542747445796,20,20,47,11,2018,1
1542747446796,20,20,47,11,2018,1
1542747489796,20,20,47,11,2018,1
1542747505796,20,20,47,11,2018,1
1542747637796,21,20,47,11,2018,1
1542747748796,21,20,47,11,2018,1
1542747877796,21,20,47,11,2018,1
1542747969796,21,20,47,11,2018,1
1542748154796,21,20,47,11,2018,1
1542748331796,21,20,47,11,2018,1
1542748451796,21,20,47,11,2018,1
1542748744796,21,20,47,11,2018,1
1542748884796,21,20,47,11,2018,1
1542748960796,21,20,47,11,2018,1
1542749406796,21,20,47,11,2018,1
1542749831796,21,20,47,11,2018,1
1542749948796,21,20,47,11,2018,1
1542750078796,21,20,47,11,2018,1
1542750304796,21,20,47,11,2018,1
1542750314796,21,20,47,11,2018,1
1542750327796,21,20,47,11,2018,1
1542750474796,21,20,47,11,2018,1
1542750666796,21,20,47,11,2018,1
1542750718796,21,20,47,11,2018,1
1542750896796,21,20,47,11,2018,1
1542750902796,21,20,47,11,2018,1
1542751190796,21,20,47,11,2018,1
1542751447796,22,20,47,11,2018,1
1542751707796,22,20,47,11,2018,1
1542751821796,22,20,47,11,2018,1
1542752025796,22,20,47,11,2018,1
1542752226796,22,20,47,11,2018,1
1542752432796,22,20,47,11,2018,1
1542752433796,22,20,47,11,2018,1
1542752925796,22,20,47,11,2018,1
1542753436796,22,20,47,11,2018,1
1542760054796,0,21,47,11,2018,2
1542760086796,0,21,47,11,2018,2
1542761399796,0,21,47,11,2018,2
1542761485796,0,21,47,11,2018,2
1542761486796,0,21,47,11,2018,2
1542761784796,0,21,47,11,2018,2
1542761878796,0,21,47,11,2018,2
1542761921796,0,21,47,11,2018,2
1542762125796,1,21,47,11,2018,2
1542762193796,1,21,47,11,2018,2
1542762194796,1,21,47,11,2018,2
1542762329796,1,21,47,11,2018,2
1542762436796,1,21,47,11,2018,2
1542762437796,1,21,47,11,2018,2
1542762577796,1,21,47,11,2018,2
1542762802796,1,21,47,11,2018,2
1542763012796,1,21,47,11,2018,2
1542763224796,1,21,47,11,2018,2
1542763443796,1,21,47,11,2018,2
1542763654796,1,21,47,11,2018,2
1542764573796,1,21,47,11,2018,2
1542764627796,1,21,47,11,2018,2
1542764683796,1,21,47,11,2018,2
1542764840796,1,21,47,11,2018,2
1542764936796,1,21,47,11,2018,2
1542765178796,1,21,47,11,2018,2
1542765229796,1,21,47,11,2018,2
1542765454796,1,21,47,11,2018,2
1542765513796,1,21,47,11,2018,2
1542765661796,2,21,47,11,2018,2
1542765704796,2,21,47,11,2018,2
1542765896796,2,21,47,11,2018,2
1542766087796,2,21,47,11,2018,2
1542766088796,2,21,47,11,2018,2
1542766329796,2,21,47,11,2018,2
1542766377796,2,21,47,11,2018,2
1542766568796,2,21,47,11,2018,2
1542766578796,2,21,47,11,2018,2
1542766683796,2,21,47,11,2018,2
1542766720796,2,21,47,11,2018,2
1542767304796,2,21,47,11,2018,2
1542767375796,2,21,47,11,2018,2
1542767466796,2,21,47,11,2018,2
1542767685796,2,21,47,11,2018,2
1542767974796,2,21,47,11,2018,2
1542767975796,2,21,47,11,2018,2
1542768002796,2,21,47,11,2018,2
1542768003796,2,21,47,11,2018,2
1542768175796,2,21,47,11,2018,2
1542768429796,2,21,47,11,2018,2
1542768907796,2,21,47,11,2018,2
1542769193796,2,21,47,11,2018,2
1542769523796,3,21,47,11,2018,2
1542769718796,3,21,47,11,2018,2
1542769942796,3,21,47,11,2018,2
1542770203796,3,21,47,11,2018,2
1542770275796,3,21,47,11,2018,2
1542770516796,3,21,47,11,2018,2
1542770741796,3,21,47,11,2018,2
1542770920796,3,21,47,11,2018,2
1542771102796,3,21,47,11,2018,2
1542771267796,3,21,47,11,2018,2
1542771317796,3,21,47,11,2018,2
1542771563796,3,21,47,11,2018,2
1542771586796,3,21,47,11,2018,2
1542771587796,3,21,47,11,2018,2
1542771743796,3,21,47,11,2018,2
1542771948796,3,21,47,11,2018,2
1542772272796,3,21,47,11,2018,2
1542772341796,3,21,47,11,2018,2
1542772639796,3,21,47,11,2018,2
1542772849796,4,21,47,11,2018,2
1542773127796,4,21,47,11,2018,2
1542773527796,4,21,47,11,2018,2
1542773877796,4,21,47,11,2018,2
1542773905796,4,21,47,11,2018,2
1542774028796,4,21,47,11,2018,2
1542774230796,4,21,47,11,2018,2
1542774480796,4,21,47,11,2018,2
1542774726796,4,21,47,11,2018,2
1542774996796,4,21,47,11,2018,2
1542775197796,4,21,47,11,2018,2
1542775387796,4,21,47,11,2018,2
1542775575796,4,21,47,11,2018,2
1542775749796,4,21,47,11,2018,2
1542775957796,4,21,47,11,2018,2
1542776222796,4,21,47,11,2018,2
1542776247796,4,21,47,11,2018,2
1542776289796,4,21,47,11,2018,2
1542776316796,4,21,47,11,2018,2
1542776423796,5,21,47,11,2018,2
1542776507796,5,21,47,11,2018,2
1542776606796,5,21,47,11,2018,2
1542776682796,5,21,47,11,2018,2
1542776860796,5,21,47,11,2018,2
1542776949796,5,21,47,11,2018,2
1542777047796,5,21,47,11,2018,2
1542777071796,5,21,47,11,2018,2
1542777221796,5,21,47,11,2018,2
1542777255796,5,21,47,11,2018,2
1542777282796,5,21,47,11,2018,2
1542777472796,5,21,47,11,2018,2
1542777483796,5,21,47,11,2018,2
1542777502796,5,21,47,11,2018,2
1542777705796,5,21,47,11,2018,2
1542777758796,5,21,47,11,2018,2
1542777793796,5,21,47,11,2018,2
1542777956796,5,21,47,11,2018,2
1542778005796,5,21,47,11,2018,2
1542778194796,5,21,47,11,2018,2
1542778219796,5,21,47,11,2018,2
1542778408796,5,21,47,11,2018,2
1542778435796,5,21,47,11,2018,2
1542778447796,5,21,47,11,2018,2
1542778644796,5,21,47,11,2018,2
1542778739796,5,21,47,11,2018,2
1542778826796,5,21,47,11,2018,2
1542778881796,5,21,47,11,2018,2
1542778890796,5,21,47,11,2018,2
1542779150796,5,21,47,11,2018,2
1542779151796,5,21,47,11,2018,2
1542779331796,5,21,47,11,2018,2
1542779457796,5,21,47,11,2018,2
1542779467796,5,21,47,11,2018,2
1542779482796,5,21,47,11,2018,2
1542779502796,5,21,47,11,2018,2
1542779503796,5,21,47,11,2018,2
1542779561796,5,21,47,11,2018,2
1542779604796,5,21,47,11,2018,2
1542779734796,5,21,47,11,2018,2
1542779747796,5,21,47,11,2018,2
1542779804796,5,21,47,11,2018,2
1542779969796,5,21,47,11,2018,2
1542780003796,6,21,47,11,2018,2
1542780245796,6,21,47,11,2018,2
1542780266796,6,21,47,11,2018,2
1542780512796,6,21,47,11,2018,2
1542780925796,6,21,47,11,2018,2
1542781092796,6,21,47,11,2018,2
1542781264796,6,21,47,11,2018,2
1542781555796,6,21,47,11,2018,2
1542781768796,6,21,47,11,2018,2
1542781923796,6,21,47,11,2018,2
1542782186796,6,21,47,11,2018,2
1542782417796,6,21,47,11,2018,2
1542782672796,6,21,47,11,2018,2
1542782818796,6,21,47,11,2018,2
1542783093796,6,21,47,11,2018,2
1542783112796,6,21,47,11,2018,2
1542783171796,6,21,47,11,2018,2
1542783174796,6,21,47,11,2018,2
1542783745796,7,21,47,11,2018,2
1542783897796,7,21,47,11,2018,2
1542784115796,7,21,47,11,2018,2
1542784305796,7,21,47,11,2018,2
1542784613796,7,21,47,11,2018,2
1542784793796,7,21,47,11,2018,2
1542784903796,7,21,47,11,2018,2
1542785123796,7,21,47,11,2018,2
1542786024796,7,21,47,11,2018,2
1542786093796,7,21,47,11,2018,2
1542786364796,7,21,47,11,2018,2
1542786544796,7,21,47,11,2018,2
1542786595796,7,21,47,11,2018,2
1542786780796,7,21,47,11,2018,2
1542787011796,7,21,47,11,2018,2
1542787214796,8,21,47,11,2018,2
1542787467796,8,21,47,11,2018,2
1542787631796,8,21,47,11,2018,2
1542787870796,8,21,47,11,2018,2
1542788142796,8,21,47,11,2018,2
1542788517796,8,21,47,11,2018,2
1542788743796,8,21,47,11,2018,2
1542788915796,8,21,47,11,2018,2
1542789114796,8,21,47,11,2018,2
1542789405796,8,21,47,11,2018,2
1542789606796,8,21,47,11,2018,2
1542789827796,8,21,47,11,2018,2
1542790059796,8,21,47,11,2018,2
1542790060796,8,21,47,11,2018,2
1542790128796,8,21,47,11,2018,2
1542790185796,8,21,47,11,2018,2
1542790338796,8,21,47,11,2018,2
1542790410796,8,21,47,11,2018,2
1542790642796,8,21,47,11,2018,2
1542790649796,8,21,47,11,2018,2
1542790771796,8,21,47,11,2018,2
1542790862796,9,21,47,11,2018,2
1542791069796,9,21,47,11,2018,2
